@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 11\nSize of the tree: 21\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

banknote,9,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007299,0.085436,1.477774,17.190489,135.813086,1074,-938.186914,0.991336,7.839416,-6.84808,133.795281,0.976608,13499.214837,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,0.993421,0.994141,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,0.993421,0.989568,0.992624,0.992701,0.009,0,0.009404,0.000073,9.404,0.073,6517,86566,10804,99.270073,50,?,?,?,?
banknote,9,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,135,2,0,98.540146,1.459854,0,0.970544,0.014599,0.120824,2.955547,24.311022,135.813086,2148,-2012.186914,0.991336,15.678832,-14.687496,131.777475,0.961879,13295.629259,0.973684,74,0,0,1,61,0.026316,2,1,0.973684,0.986667,0.970965,0.986842,0.988283,0.985401,0.011717,0.988283,0.014599,0.985865,0.985401,0.985422,0.970965,0.986842,0.979365,0.985269,0.985401,0.01,0,0.009945,0.000074,9.945,0.074,6517,86566,10804,98.540146,50,?,?,?,?
banknote,9,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,133,4,0,97.080292,2.919708,0,0.941277,0.029197,0.170872,5.911095,34.380977,135.813086,4296,-4160.186914,0.991336,31.357664,-30.366328,127.741864,0.932422,12888.458103,0.947368,72,0,0,1,61,0.052632,4,1,0.947368,0.972973,0.942904,0.973684,0.976566,0.970803,0.023434,0.976566,0.029197,0.9726,0.970803,0.970872,0.942904,0.973684,0.9596,0.970613,0.970803,0.009,0,0.00855,0.000075,8.55,0.075,6517,86566,10804,97.080292,50,?,?,?,?
banknote,9,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,132,5,0,96.350365,3.649635,0,0.926714,0.036496,0.19104,7.388868,38.439101,135.813086,5370,-5234.186914,0.991336,39.19708,-38.205744,125.724059,0.917694,12684.872525,0.934211,71,0,0,1,61,0.065789,5,1,0.934211,0.965986,0.929213,0.967105,0.970707,0.963504,0.029293,0.970707,0.036496,0.966269,0.963504,0.963601,0.929213,0.967105,0.950018,0.963308,0.963504,0.015,0,0.007914,0.000077,7.914,0.077,6517,86566,10804,96.350365,50,?,?,?,?
banknote,10,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1234,138,134,4,0,97.101449,2.898551,0,0.941637,0.028986,0.170251,5.872013,34.280849,136.662355,4296,-4159.337645,0.990307,31.130435,-30.140128,128.592061,0.931827,12972.732392,0.948052,73,0,0,1,61,0.051948,4,1,0.948052,0.973333,0.943245,0.974026,0.977037,0.971014,0.022963,0.977037,0.028986,0.972798,0.971014,0.971088,0.943245,0.974026,0.959986,0.970794,0.971014,0.012,0,0.011378,0.000078,11.378,0.078,6517,86497,10873,97.101449,50,?,?,?,?
banknote,10,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1234,138,132,6,0,95.652174,4.347826,0,0.91275,0.043478,0.208514,8.808019,41.985294,136.662355,6444,-6307.337645,0.990307,46.695652,-45.705345,124.556914,0.902586,12565.655303,0.922078,71,0,0,1,61,0.077922,6,1,0.922078,0.959459,0.916244,0.961039,0.965556,0.956522,0.034444,0.965556,0.043478,0.960415,0.956522,0.956659,0.916244,0.961039,0.941197,0.956292,0.956522,0.011,0,0.010703,0.000075,10.703,0.075,6517,86497,10873,95.652174,50,?,?,?,?
banknote,10,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,131,6,0,95.620438,4.379562,0,0.912198,0.043796,0.209274,8.866642,42.107925,135.813086,6444,-6308.186914,0.991336,47.036496,-46.04516,123.706253,0.902965,12481.286947,0.921053,70,0,0,1,61,0.078947,6,1,0.921053,0.958904,0.915735,0.960526,0.964848,0.956204,0.035152,0.964848,0.043796,0.960126,0.956204,0.956331,0.915735,0.960526,0.940626,0.956015,0.956204,0.009,0,0.00885,0.00008,8.85,0.08,6517,86566,10804,95.620438,50,?,?,?,?
banknote,10,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,133,4,0,97.080292,2.919708,0,0.941277,0.029197,0.170872,5.911095,34.380977,135.813086,4296,-4160.186914,0.991336,31.357664,-30.366328,127.741864,0.932422,12888.458103,0.947368,72,0,0,1,61,0.052632,4,1,0.947368,0.972973,0.942904,0.973684,0.976566,0.970803,0.023434,0.976566,0.029197,0.9726,0.970803,0.970872,0.942904,0.973684,0.9596,0.970613,0.970803,0.01,0,0.009945,0.000079,9.945,0.079,6517,86566,10804,97.080292,50,?,?,?,?
banknote,10,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007299,0.085436,1.477774,17.190489,135.813086,1074,-938.186914,0.991336,7.839416,-6.84808,133.795281,0.976608,13499.214837,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,0.993421,0.994141,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,0.993421,0.989568,0.992624,0.992701,0.009,0,0.008993,0.000077,8.993,0.077,6517,86566,10804,99.270073,50,?,?,?,?
banknote,10,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007299,0.085436,1.477774,17.190489,135.813086,1074,-938.186914,0.991336,7.839416,-6.84808,133.795281,0.976608,13499.214837,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,0.993421,0.994141,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,0.993421,0.989568,0.992624,0.992701,0.009,0,0.008375,0.000077,8.375,0.077,6517,86566,10804,99.270073,50,?,?,?,?
banknote,10,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,137,0,0,100,0,0,1,0,0,0,0,135.813086,0,135.813086,0.991336,0,0.991336,135.813086,0.991336,13702.800415,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.008,0,0.007192,0.000075,7.192,0.075,6517,86566,10804,100,50,?,?,?,?
banknote,10,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,135,2,0,98.540146,1.459854,0,0.970544,0.014599,0.120824,2.955547,24.311022,135.813086,2148,-2012.186914,0.991336,15.678832,-14.687496,131.777475,0.961879,13295.629259,0.973684,74,0,0,1,61,0.026316,2,1,0.973684,0.986667,0.970965,0.986842,0.988283,0.985401,0.011717,0.988283,0.014599,0.985865,0.985401,0.985422,0.970965,0.986842,0.979365,0.985269,0.985401,0.008,0.001,0.008288,0.000077,8.288,0.077,6517,86566,10804,98.540146,50,?,?,?,?
banknote,10,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,133,4,0,97.080292,2.919708,0,0.941277,0.029197,0.170872,5.911095,34.380977,135.813086,4296,-4160.186914,0.991336,31.357664,-30.366328,127.741864,0.932422,12888.458103,0.947368,72,0,0,1,61,0.052632,4,1,0.947368,0.972973,0.942904,0.973684,0.976566,0.970803,0.023434,0.976566,0.029197,0.9726,0.970803,0.970872,0.942904,0.973684,0.9596,0.970613,0.970803,0.011,0.001,0.011364,0.000082,11.364,0.082,6517,86566,10804,97.080292,50,?,?,?,?
banknote,10,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170914.2334,1235,137,135,2,0,98.540146,1.459854,0,0.970544,0.014599,0.120824,2.955547,24.311022,135.813086,2148,-2012.186914,0.991336,15.678832,-14.687496,131.777475,0.961879,13295.629259,0.973684,74,0,0,1,61,0.026316,2,1,0.973684,0.986667,0.970965,0.986842,0.988283,0.985401,0.011717,0.988283,0.014599,0.985865,0.985401,0.985422,0.970965,0.986842,0.979365,0.985269,0.985401,0.01,0,0.009954,0.000082,9.954,0.082,6517,86566,10804,98.540146,50,?,?,?,?
banknote,1,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000003,0.000004,0.000647,0.000706,136.662355,0.000636,136.661719,0.990307,0.000005,0.990302,136.661719,0.990302,13786.822423,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.000179,0.006155,0.179,6.155,88134,86497,10873,100,50,?,?,?,?
banknote,1,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000003,0.000003,0.00063,0.000676,136.662355,0.000619,136.661735,0.990307,0.000004,0.990302,136.661735,0.990302,13786.824093,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000086,0.005491,0.086,5.491,88134,86497,10873,100,50,?,?,?,?
banknote,1,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000578,0.000635,135.813086,0.000564,135.812522,0.991336,0.000004,0.991332,135.812522,0.991332,13702.743478,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000081,0.006229,0.081,6.229,88203,86566,10804,100,50,?,?,?,?
banknote,1,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000004,0.000661,0.000724,135.813086,0.000645,135.812441,0.991336,0.000005,0.991332,135.812441,0.991332,13702.735329,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.005,0.000089,0.005508,0.089,5.508,88203,86566,10804,100,50,?,?,?,?
banknote,1,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000631,0.000685,135.813086,0.000616,135.812471,0.991336,0.000004,0.991332,135.812471,0.991332,13702.738293,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.005,0.000085,0.005515,0.085,5.515,88203,86566,10804,100,50,?,?,?,?
banknote,1,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000598,0.000636,135.813086,0.000583,135.812503,0.991336,0.000004,0.991332,135.812503,0.991332,13702.741559,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000081,0.005504,0.081,5.504,88203,86566,10804,100,50,?,?,?,?
banknote,1,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085434,1.478357,17.190178,135.813086,15.754781,120.058305,0.991336,0.114998,0.876338,133.794712,0.976604,13499.157397,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.006,0.000084,0.005418,0.084,5.418,88203,86566,10804,99.270073,50,?,?,?,?
banknote,1,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.00063,0.000679,135.813086,0.000615,135.812471,0.991336,0.000004,0.991332,135.812471,0.991332,13702.738327,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.005,0.000081,0.005467,0.081,5.467,88203,86566,10804,100,50,?,?,?,?
banknote,1,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000621,0.00066,135.813086,0.000606,135.81248,0.991336,0.000004,0.991332,135.81248,0.991332,13702.739241,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.00008,0.005515,0.08,5.515,88203,86566,10804,100,50,?,?,?,?
banknote,1,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.010209,0.091959,2.06679,18.502954,135.813086,17.845483,117.967603,0.991336,0.130259,0.861077,133.062111,0.971256,13425.242046,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.006,0.000083,0.005517,0.083,5.517,88203,86566,10804,99.270073,50.364964,?,?,?,?
banknote,2,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000003,0.000004,0.000655,0.000707,136.662355,0.000644,136.661711,0.990307,0.000005,0.990302,136.661711,0.990302,13786.82162,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000121,0.005754,0.121,5.754,88134,86497,10873,100,50,?,?,?,?
banknote,2,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.002888,0.033895,0.585119,6.824815,136.662355,0.733167,135.929188,0.990307,0.005313,0.984994,135.929188,0.984994,13712.922635,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000091,0.0065,0.091,6.5,88134,86497,10873,100,50.362319,?,?,?,?
banknote,2,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000613,0.000649,135.813086,0.000598,135.812488,0.991336,0.000004,0.991332,135.812488,0.991332,13702.740032,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000091,0.006174,0.091,6.174,88203,86566,10804,100,50,?,?,?,?
banknote,2,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000004,0.000647,0.000727,135.813086,0.000632,135.812455,0.991336,0.000005,0.991332,135.812455,0.991332,13702.736679,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000092,0.005898,0.092,5.898,88203,86566,10804,100,50,?,?,?,?
banknote,2,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085435,1.478416,17.190369,135.813086,17.131083,118.682003,0.991336,0.125044,0.866292,133.794654,0.976603,13499.151584,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.005,0.000082,0.005581,0.082,5.581,88203,86566,10804,99.270073,50,?,?,?,?
banknote,2,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000641,0.000685,135.813086,0.000626,135.812461,0.991336,0.000005,0.991332,135.812461,0.991332,13702.737292,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.005,0.000083,0.005514,0.083,5.514,88203,86566,10804,100,50,?,?,?,?
banknote,2,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000617,0.000662,135.813086,0.000602,135.812484,0.991336,0.000004,0.991332,135.812484,0.991332,13702.739667,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000088,0.005546,0.088,5.546,88203,86566,10804,100,50,?,?,?,?
banknote,2,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000637,0.000679,135.813086,0.000622,135.812464,0.991336,0.000005,0.991332,135.812464,0.991332,13702.737629,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000084,0.00548,0.084,5.48,88203,86566,10804,100,50,?,?,?,?
banknote,2,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000592,0.000635,135.813086,0.000578,135.812509,0.991336,0.000004,0.991332,135.812509,0.991332,13702.742134,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000083,0.00554,0.083,5.54,88203,86566,10804,100,50,?,?,?,?
banknote,2,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085434,1.478354,17.190178,135.813086,15.754779,120.058308,0.991336,0.114998,0.876338,133.794714,0.976604,13499.157626,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.005,0.000085,0.005558,0.085,5.558,88203,86566,10804,99.270073,50,?,?,?,?
banknote,3,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000003,0.000003,0.000602,0.000638,136.662355,0.000592,136.661763,0.990307,0.000004,0.990303,136.661763,0.990303,13786.826853,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.006,0.000116,0.006471,0.116,6.471,88158,86497,10873,100,50,?,?,?,?
banknote,3,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000003,0.000003,0.000622,0.000682,136.662355,0.000611,136.661743,0.990307,0.000004,0.990302,136.661743,0.990302,13786.824885,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.000095,0.007501,0.095,7.501,88134,86497,10873,100,50,?,?,?,?
banknote,3,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085435,1.478384,17.190369,135.813086,17.131174,118.681912,0.991336,0.125045,0.866291,133.794685,0.976604,13499.154731,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.006,0.000094,0.006248,0.094,6.248,88203,86566,10804,99.270073,50,?,?,?,?
banknote,3,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000629,0.000679,135.813086,0.000614,135.812472,0.991336,0.000004,0.991332,135.812472,0.991332,13702.738444,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.005,0.000085,0.005514,0.085,5.514,88203,86566,10804,100,50,?,?,?,?
banknote,3,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000627,0.0007,135.813086,0.000612,135.812474,0.991336,0.000004,0.991332,135.812474,0.991332,13702.738635,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.005,0.000081,0.005545,0.081,5.545,88203,86566,10804,100,50,?,?,?,?
